StartTime	EndTime	Value
4264740	4267420	shoulder closeup
4267420	4271340	long shot
4271340	4275020	long shot
4275020	4278060	long shot
4278060	4282100	shoulder closeup
4282100	4285020	long shot
4285020	4287380	long shot
4287380	4290340	extreme long shot
4290340	4293980	shoulder closeup
4293980	4308940	shoulder closeup
4308940	4314100	extreme long shot
4314100	4318580	long shot
4318580	4320740	long shot
4320740	4323120	medium shot
4323120	4327380	long shot
4327380	4330740	medium long shot
4330740	4333480	long shot
4333480	4336380	closeup
4336380	4339260	medium closeup
4339260	4344060	neither
4344060	4348460	medium closeup
4348460	4351312	long shot
4351312	4355070	long shot
4355070	4357460	long shot
4357460	4358860	medium closeup
4358860	4362380	medium long shot,[TO],long shot
4362380	4365060	medium shot
4365060	4371140	shoulder closeup
4371140	4376420	medium long shot
4376420	4385900	neither
4385900	4395520	shoulder closeup
4395520	4400800	neither
4400800	4412020	shoulder closeup
4412020	4418140	long shot
4418140	4421480	medium long shot
4421480	4428901	shoulder closeup
4428901	4432260	shoulder closeup
4432260	4434480	medium shot
4434480	4444740	closeup
4444740	4450700	medium closeup
4450700	4452980	medium shot
4452980	4457900	neither
4457900	4466300	shoulder closeup
4466300	4467940	medium closeup
4467940	4469780	medium closeup
4469780	4471660	medium long shot
4471660	4474420	medium closeup
4474420	4484060	neither
4484060	4485740	shoulder closeup
4485740	4495020	shoulder closeup
4495020	4499375	closeup
4499375	4502776	shoulder closeup
4502776	4506020	shoulder closeup
4506020	4520300	medium closeup
4520300	4527900	medium closeup
4527900	4538740	shoulder closeup
4538740	4547830	shoulder closeup,neither
4547830	4554980	shoulder closeup,neither
4554980	4562340	medium closeup
4562340	4569700	shoulder closeup
4569700	4576020	shoulder closeup,neither
4576020	4582020	long shot
4582020	4585660	undefined
4585660	4594139	neither
4594139	4596858	neither
4596858	4600940	neither
4600940	4608620	shoulder closeup
4608620	4619538	shoulder closeup
4619538	4637700	medium closeup
4637700	4660340	shoulder closeup
4660340	4670100	extreme long shot
4670100	4672940	closeup
4672940	4676220	medium shot
4676220	4677860	closeup
4677860	4681820	medium closeup
4681820	4685660	medium long shot
4685660	4688220	medium closeup
4688220	4691420	medium long shot
4691420	4693420	medium closeup
4693420	4698740	long shot
4698740	4702900	long shot
4702900	4713980	medium closeup
4713980	4735940	shoulder closeup
4735940	4747420	long shot
4747420	4753940	extreme long shot
4753940	4757860	medium shot
4757860	4763140	long shot
4763140	4771020	medium shot
4771020	4775660	medium closeup
4775660	4780060	long shot
4780060	4784860	long shot
4784860	4793620	long shot
4793620	4799060	medium shot
4799060	4804260	medium long shot
4804260	4807860	medium shot
4807860	4825940	medium long shot
4825940	4828420	medium closeup
4828420	4831460	medium closeup
4831460	4833940	shoulder closeup
4833940	4837020	medium closeup
4837020	4839700	medium shot
4839700	4844620	medium closeup
4844620	4865980	medium closeup
4865980	4873620	medium closeup
4873620	4877860	medium shot
4877860	4892283	medium closeup
4892283	4912017	neither
4912017	4915472	medium closeup
4915472	4917160	shoulder closeup
4917160	4921720	shoulder closeup
4921720	4924281	medium shot,[TO],medium closeup
4924281	4926843	medium shot,[TO],medium closeup
4926843	4930180	neither
4930180	4937980	medium closeup
4937980	4955820	shoulder closeup
4955820	4974820	neither
4974820	4981740	shoulder closeup
4981740	4985020	medium shot
4985020	4988480	medium closeup
4988480	4995740	shoulder closeup
4995740	5003380	medium closeup,[TO],shoulder closeup
5003380	5006460	shoulder closeup
5006460	5009060	shoulder closeup
5009060	5011740	medium shot,[TO],medium closeup
5011740	5031060	neither
5031060	5034220	shoulder closeup
5034220	5042700	neither
5042700	5047100	shoulder closeup
5047100	5059480	neither
5059480	5094407	shoulder closeup
5094407	5099520	shoulder closeup
5099520	5106520	neither
5106520	5113900	neither
5113900	5118460	shoulder closeup
5118460	5140940	medium closeup
5140940	5151740	shoulder closeup
5151740	5165660	neither
5165660	5170691	medium closeup
5170691	5175253	medium closeup
5175253	5176860	medium closeup
5176860	5177740	medium shot
5177740	5183220	neither
5183220	5190460	shoulder closeup
5190460	5199300	medium closeup
5199300	5202020	medium closeup
5202020	5203980	medium closeup,[TO],shoulder closeup
5203980	5207780	medium shot,[TO],medium closeup
5207780	5212980	medium closeup
5212980	5226380	shoulder closeup
5226380	5238620	shoulder closeup
5238620	5266940	medium closeup
5266940	5275420	shoulder closeup
