StartTime	EndTime	Value
3578354	3587854	shoulder closeup,[TO],medium closeup
3587854	3600750	closeup,[TO],extreme closeup
3600750	3611080	shoulder closeup
3611080	3616750	closeup
3616750	3618750	shoulder closeup
3618750	3622290	closeup,[TO],extreme closeup
3622290	3635229	long shot
3635229	3638330	medium closeup,[TO],medium long shot
3638330	3639790	medium shot
3639790	3642580	medium long shot
3642580	3646897	medium shot
3646897	3648313	medium long shot
3648313	3650120	medium closeup
3650120	3654813	shoulder closeup
3654813	3655646	medium long shot
3655646	3656688	medium long shot
3656688	3658500	medium long shot
3658500	3659854	shoulder closeup,[TO],medium closeup
3659854	3665354	shoulder closeup
3665354	3668580	medium closeup
3668580	3686000	long shot,[TO],medium long shot
3686000	3689830	medium shot
3689830	3695593	medium closeup,[TO],shoulder closeup
3695593	3697684	closeup
3697684	3699540	closeup
3699540	3701937	shoulder closeup
3701937	3703688	shoulder closeup
3703688	3705065	medium closeup
3705065	3706938	medium closeup
3706938	3709374	medium shot
3709374	3719986	medium shot
3719986	3722399	medium long shot
3722399	3729896	medium long shot
3729896	3731500	medium long shot
3731500	3736250	medium shot,[TO],medium closeup
3736250	3739771	medium closeup
3739771	3742396	medium closeup,[TO],shoulder closeup
3742396	3743646	shoulder closeup
3743646	3745896	medium closeup
3745896	3747938	shoulder closeup
3747938	3749790	medium long shot
3749790	3751312	closeup
3751312	3752020	medium closeup
3752020	3758854	medium shot
3758854	3762604	closeup
3762604	3765520	medium closeup,[TO],shoulder closeup
3765520	3767145	shoulder closeup
3767145	3768895	medium closeup,[TO],shoulder closeup
3768895	3770062	shoulder closeup
3770062	3771437	shoulder closeup
3771437	3773229	shoulder closeup
3773229	3775895	shoulder closeup
3775895	3777187	shoulder closeup,[TO],closeup
3777187	3778604	shoulder closeup
3778604	3780187	medium shot,[TO],medium closeup
3780187	3784104	shoulder closeup
3784104	3786604	medium closeup,[TO],closeup
3786604	3788312	medium shot,[TO],medium closeup
3788312	3791020	closeup
3791020	3795750	shoulder closeup,[TO],closeup
3795750	3800000	closeup
3800000	3801146	shoulder closeup
3801146	3803540	shoulder closeup
3803540	3806460	closeup
3806460	3807313	medium closeup
3807313	3808188	medium closeup
3808188	3810896	medium long shot,[TO],medium shot
3810896	3813688	shoulder closeup
3813688	3814520	shoulder closeup
3814520	3817854	closeup
3817854	3821438	closeup
3821438	3829146	shoulder closeup
3829146	3831854	medium long shot
3831854	3833146	shoulder closeup
3833146	3834896	medium shot
3834896	3837040	medium long shot
3837040	3844750	shoulder closeup
3844750	3846790	medium long shot
3846790	3851020	shoulder closeup
3851020	3852770	medium long shot
3852770	3855408	medium long shot
3855408	3858188	medium long shot
3858188	3864750	shoulder closeup
3864750	3869000	closeup
3869000	3880830	medium closeup,[TO],shoulder closeup
3880830	3887354	shoulder closeup,[TO],closeup
3887354	3890120	medium closeup
3890120	3894854	medium closeup
3894854	3896646	closeup
3896646	3907146	medium closeup
3907146	3909270	closeup
3909270	3912729	shoulder closeup
3912729	3916438	shoulder closeup
3916438	3917979	closeup
3917979	3924146	shoulder closeup
3924146	3936479	shoulder closeup,[TO],closeup
3936479	3946188	medium closeup
3946188	3950479	medium closeup
3950479	3952896	shoulder closeup
3952896	3961770	medium closeup
3961770	3964270	closeup
3964270	3980146	shoulder closeup
3980146	3985104	closeup,[TO],shoulder closeup
3985104	3989104	medium closeup
3989104	3992604	shoulder closeup,[TO],closeup
3992604	3998270	medium closeup
3998270	4004520	shoulder closeup,[TO],closeup
4004520	4009146	medium closeup
4009146	4013896	closeup
4013896	4015520	medium closeup
4015520	4016396	medium shot
4016396	4036229	medium long shot,[TO],medium shot
4036229	4045896	medium long shot
4045896	4055188	shoulder closeup,[TO],medium closeup
4055188	4059062	medium long shot
4059062	4071146	shoulder closeup
4071146	4080938	medium shot
4080938	4082812	shoulder closeup
4082812	4085812	shoulder closeup
4085812	4102729	medium closeup,[TO],shoulder closeup
4102729	4104312	shoulder closeup
4104312	4106479	medium closeup
4106479	4108520	shoulder closeup
4108520	4112438	medium long shot
4112438	4115188	medium closeup
4115188	4116562	shoulder closeup,[TO],closeup
4116562	4118979	shoulder closeup
4118979	4121604	medium closeup
4121604	4122854	medium shot
4122854	4125354	shoulder closeup
4125354	4128104	shoulder closeup
4128104	4133729	shoulder closeup
4133729	4148479	shoulder closeup,[TO],closeup
4148479	4151229	shoulder closeup
4151229	4155812	shoulder closeup
4155812	4161770	medium closeup
4161770	4164312	medium closeup
4164312	4165646	shoulder closeup
4165646	4167604	shoulder closeup
4167604	4169188	medium closeup
4169188	4176188	shoulder closeup
4176188	4179062	shoulder closeup
4179062	4183540	medium closeup,[TO],shoulder closeup
4183540	4185688	medium shot
4185688	4194062	medium shot
4194062	4203562	medium shot,[TO],medium closeup
4203562	4205104	medium closeup
4205104	4209312	shoulder closeup
4209312	4212188	shoulder closeup
4212188	4217854	shoulder closeup
4217854	4221104	shoulder closeup
4221104	4224729	shoulder closeup
4224729	4227979	shoulder closeup
4227979	4229146	shoulder closeup
4229146	4230229	shoulder closeup
4230229	4232188	medium closeup
4232188	4245896	shoulder closeup
4245896	4249646	shoulder closeup
4249646	4250729	shoulder closeup
4250729	4252938	shoulder closeup
4252938	4257562	long shot
4257562	4259520	medium long shot
4259520	4262520	medium closeup
4262520	4264562	medium closeup,[TO],medium shot
4264562	4266599	medium closeup
4266599	4267091	neither
4267091	4268062	medium shot
4268062	4269354	medium closeup
4269354	4272146	medium closeup
4272146	4275396	medium shot
4275396	4276146	medium long shot
4276146	4276896	medium closeup
4276896	4279854	medium closeup
4279854	4284270	closeup,[TO],medium closeup
4284270	4292354	medium closeup
4292354	4293444	medium closeup
4293444	4294979	medium closeup
4294979	4297688	medium closeup
4297688	4298111	medium closeup
4298111	4299270	medium closeup
4299270	4300104	medium closeup
4300104	4301979	medium closeup
4301979	4307500	medium shot,[TO],shoulder closeup
4307500	4329688	medium shot,[TO],medium closeup
4329688	4333270	medium closeup
4333270	4335812	medium closeup
4335812	4346854	medium closeup
4346854	4348396	shoulder closeup
4348396	4352104	shoulder closeup
4352104	4356020	medium closeup
4356020	4360062	shoulder closeup
4360062	4362812	shoulder closeup
4362812	4363979	shoulder closeup
4363979	4366562	shoulder closeup
4366562	4367770	shoulder closeup
4367770	4380104	medium closeup
4380104	4383146	medium shot
4383146	4422229	medium shot
4422229	4422896	medium closeup
4422896	4428104	medium long shot
4428104	4432188	medium closeup
4432188	4455520	medium long shot
4455520	4463354	medium closeup
4463354	4482146	medium shot,[TO],medium closeup
4482146	4483646	shoulder closeup
4483646	4484146	medium shot
4484146	4486854	closeup,[TO],medium closeup
4486854	4489020	medium long shot
4489020	4499146	medium shot
4499146	4500979	medium closeup
4500979	4501770	medium closeup
4501770	4518270	medium closeup,[TO],shoulder closeup
4518270	4525396	medium closeup
4525396	4527688	medium closeup
4527688	4533688	medium closeup
4533688	4538104	medium closeup
4538104	4552313	medium closeup
4552313	4555270	long shot
4555270	4556270	medium closeup
4556270	4559270	medium long shot
4559270	4562938	medium shot
4562938	4569854	medium long shot
4569854	4572854	medium closeup
4572854	4582812	medium shot
4582812	4584938	shoulder closeup
4584938	4588896	long shot
4588896	4592729	medium closeup
4592729	4598145	medium closeup
4598145	4601854	medium shot
4601854	4608354	medium shot,[TO],medium closeup
4608354	4610520	medium closeup
4610520	4613937	medium shot
4613937	4617812	medium closeup
4617812	4622146	medium closeup
4622146	4623229	medium shot
4623229	4627604	medium long shot
4627604	4646729	medium shot
4646729	4671934	medium shot,[TO],medium closeup
4671934	4728270	medium closeup,[TO],medium long shot
4728270	4734188	medium shot
4734188	4764020	medium closeup,[TO],medium shot
4764020	4774062	medium shot
4774062	4780229	medium closeup
4780229	4782562	shoulder closeup
4782562	4784270	shoulder closeup
4784270	4796979	medium closeup
4796979	4797770	closeup
4797770	4799062	medium closeup
4799062	4808812	medium closeup
4808812	4811104	shoulder closeup
4811104	4813312	shoulder closeup
4813312	4814312	medium closeup
4814312	4824438	shoulder closeup
4824438	4827396	closeup
4827396	4830520	shoulder closeup
4830520	4846104	shoulder closeup,[TO],closeup
4846104	4847562	shoulder closeup
4847562	4848646	shoulder closeup
4848646	4857104	medium closeup,[TO],shoulder closeup
4857104	4865688	medium shot,[TO],medium closeup
4865688	4871746	medium closeup
4871746	4875812	medium closeup
4875812	4877188	medium closeup
4877188	4880520	medium closeup
4880520	4881146	closeup
4881146	4882104	closeup
4882104	4883646	shoulder closeup
4883646	4885688	medium closeup
4885688	4887854	shoulder closeup
4887854	4890062	medium closeup
4890062	4892520	medium closeup
4892520	4895896	medium closeup
4895896	4901312	medium closeup
4901312	4901896	shoulder closeup
4901896	4903855	medium closeup
4903855	4905396	medium closeup
4905396	4908854	shoulder closeup
4908854	4911688	shoulder closeup
4911688	4917062	medium closeup
4917062	4920646	shoulder closeup
4920646	4929188	shoulder closeup
4929188	4931270	shoulder closeup
4931270	4936938	shoulder closeup
4936938	4943812	shoulder closeup
4943812	4950520	closeup,[TO],medium closeup
4950520	4959354	shoulder closeup
4959354	4973729	shoulder closeup
4973729	4979463	shoulder closeup
4979463	4983146	medium closeup
4983146	4992713	medium shot
4992713	4995221	shoulder closeup
4995221	5001854	shoulder closeup
5001854	5008062	shoulder closeup
5008062	5011270	shoulder closeup
5011270	5021529	shoulder closeup
5021529	5024431	shoulder closeup
5024431	5027102	shoulder closeup
5027102	5033020	shoulder closeup
5033020	5050688	shoulder closeup
5050688	5064479	shoulder closeup
5064479	5065604	shoulder closeup
5065604	5066147	extreme closeup
5066147	5066604	extreme closeup
5066604	5067354	extreme closeup
5067354	5067896	closeup,[TO],extreme closeup
5067896	5068520	extreme closeup
5068520	5068895	medium long shot
5068895	5069312	closeup
5069312	5070354	medium closeup
5070354	5071229	shoulder closeup
5071229	5074604	medium closeup
5074604	5075438	medium shot
5075438	5077854	medium closeup
5077854	5078729	closeup
5078729	5080729	shoulder closeup
5080729	5082688	closeup
5082688	5085438	medium shot
5085438	5086770	medium closeup
5086770	5087270	shoulder closeup
5087270	5088270	medium closeup
5088270	5088812	shoulder closeup
5088812	5091854	medium closeup
5091854	5094479	medium shot
5094479	5095396	shoulder closeup
5095396	5098854	medium shot
5098854	5101386	medium closeup
5101386	5104520	medium closeup
5104520	5105217	shoulder closeup
5105217	5105646	closeup
5105646	5106062	closeup
5106062	5107062	medium closeup
5107062	5108270	medium closeup
5108270	5108688	closeup
5108688	5109104	shoulder closeup
5109104	5111312	medium closeup
5111312	5122562	shoulder closeup
5122562	5127020	medium closeup
5127020	5132854	shoulder closeup
5132854	5136229	medium closeup
5136229	5138229	shoulder closeup
5138229	5140479	shoulder closeup
5140479	5158979	medium closeup,[TO],extreme closeup
5158979	5159562	closeup
5159562	5159687	closeup
5159687	5159729	neither
5159729	5159771	medium long shot
5159771	5160354	extreme closeup
5160354	5160649	medium shot
5160649	5160687	closeup
5160687	5161104	closeup
5161104	5161688	extreme closeup
5161688	5162439	extreme closeup
5162439	5163396	medium closeup
5163396	5163770	closeup
5163770	5164312	shoulder closeup
5164312	5167656	medium closeup,[TO],closeup
5167656	5168229	shoulder closeup
5168229	5175646	shoulder closeup,[TO],medium closeup
5175646	5182188	medium closeup,[TO],shoulder closeup
5182188	5184520	medium closeup
5184520	5186535	closeup
5186535	5187979	shoulder closeup
5187979	5193520	closeup
5193520	5196812	shoulder closeup
5196812	5198270	extreme closeup
5198270	5199270	extreme closeup
5199270	5201229	shoulder closeup
5201229	5204892	medium closeup
5204892	5206084	closeup
5206084	5206938	closeup
5206938	5208396	medium closeup
5208396	5209979	shoulder closeup
5209979	5211729	shoulder closeup
5211729	5217646	shoulder closeup
5217646	5218062	shoulder closeup
5218062	5220683	closeup,[TO],extreme closeup
5220683	5221896	shoulder closeup
5221896	5222354	shoulder closeup
5222354	5223109	medium closeup
5223109	5223534	shoulder closeup
5223534	5225270	shoulder closeup
5225270	5227520	medium closeup
5227520	5228932	shoulder closeup
5228932	5234646	shoulder closeup
5234646	5237104	medium closeup,[TO],shoulder closeup
5237104	5247979	closeup
5247979	5248979	shoulder closeup
5248979	5250438	medium closeup
5250438	5251994	closeup
5251994	5255457	shoulder closeup
5255457	5256670	medium closeup
5256670	5265646	shoulder closeup
5265646	5267520	medium long shot
5267520	5268270	shoulder closeup
5268270	5269104	shoulder closeup
5269104	5270854	medium long shot
5270854	5274520	shoulder closeup
5274520	5282312	shoulder closeup
5282312	5284270	closeup
5284270	5285396	shoulder closeup
5285396	5286270	medium long shot
5286270	5287478	shoulder closeup,[TO],closeup
5287478	5293270	shoulder closeup
5293270	5307812	shoulder closeup
5307812	5314914	shoulder closeup
5314914	5323438	shoulder closeup
5323438	5334904	medium closeup
5334904	5349438	medium long shot
5349438	5360146	medium long shot
5360146	5368354	long shot
5368354	5374938	medium shot
5374938	5382604	long shot
5382604	5388479	medium closeup
5388479	5393229	long shot
5393229	5394229	medium long shot
5394229	5397438	medium shot
5397438	5402688	medium closeup
5402688	5404396	shoulder closeup
5404396	5406146	medium closeup
5406146	5408479	shoulder closeup
5408479	5410062	shoulder closeup
5410062	5413479	shoulder closeup
5413479	5415688	shoulder closeup
5415688	5421520	shoulder closeup
5421520	5423520	shoulder closeup
5423520	5424770	shoulder closeup
5424770	5427938	shoulder closeup
5427938	5429604	shoulder closeup
5429604	5431938	closeup
5431938	5435979	closeup
5435979	5438146	shoulder closeup
5438146	5440312	closeup
5440312	5441312	shoulder closeup
5441312	5444270	shoulder closeup
5444270	5447562	shoulder closeup
5447562	5448688	shoulder closeup
5448688	5451979	shoulder closeup
5451979	5453812	shoulder closeup
5453812	5457729	closeup
5457729	5467354	extreme closeup,[TO],closeup
5467354	5472729	shoulder closeup
5472729	5482312	closeup
5482312	5500688	shoulder closeup,[TO],extreme closeup
5500688	5519729	medium closeup,[TO],closeup
5519729	5529354	medium shot
5529354	5531562	shoulder closeup
5531562	5557020	medium closeup,[TO],medium long shot
5557020	5578979	shoulder closeup
5578979	5580270	closeup
5580270	5581438	closeup
5581438	5585062	closeup
5585062	5586062	closeup
5586062	5587770	closeup
5587770	5590688	medium closeup
5590688	5593229	shoulder closeup
5593229	5598979	medium closeup,[TO],shoulder closeup
5598979	5601229	medium closeup
5601229	5607646	closeup,[TO],extreme closeup
5607646	5620146	closeup
5620146	5621102	extreme closeup
5621102	5622770	closeup
5622770	5631062	medium closeup,[TO],shoulder closeup
5631062	5633396	closeup
5633396	5637812	closeup
5637812	5640270	closeup
5640270	5644770	closeup,[TO],extreme closeup
5644770	5650770	shoulder closeup
5650770	5654643	neither,[TO],medium closeup
5654643	5655896	medium closeup
5655896	5658216	neither,[TO],extreme closeup
5658216	5658896	extreme closeup
5658896	5661308	neither,[TO],medium long shot
5661308	5663020	medium long shot
5663020	5665473	neither,[TO],medium closeup
5665473	5677110	medium closeup,[TO],shoulder closeup
5677110	5680729	neither
5680729	5683729	shoulder closeup
5683729	5688938	medium shot
5688938	5689511	medium closeup
5689511	5690438	medium closeup,[TO],shoulder closeup
5690438	5692812	shoulder closeup
5692812	5693938	medium closeup
5693938	5709229	medium shot
5709229	5714188	closeup
5714188	5724188	shoulder closeup,[TO],medium shot
5724188	5725688	medium long shot
5725688	5727062	medium long shot
5727062	5729312	extreme closeup
5729312	5733729	medium shot
5733729	5735729	medium closeup
5735729	5741812	shoulder closeup,[TO],medium closeup
5741812	5744562	medium closeup
5744562	5748020	medium closeup,[TO],medium shot
5748020	5753479	medium closeup
5753479	5762104	shoulder closeup,[TO],medium closeup
5762104	5764562	medium closeup,[TO],shoulder closeup
5764562	5765770	medium closeup
5765770	5769020	medium closeup
5769020	5771854	closeup
5771854	5774688	medium long shot
5774688	5778979	medium shot,[TO],shoulder closeup
5778979	5784229	shoulder closeup
5784229	5790479	shoulder closeup,[TO],medium closeup
5790479	5791896	shoulder closeup
5791896	5793520	medium shot,[TO],closeup
5793520	5828270	shoulder closeup
5828270	5831604	shoulder closeup
5831604	5833312	extreme closeup
5833312	5834146	medium closeup
5834146	5873229	shoulder closeup
5873229	5874770	shoulder closeup
5874770	5882646	shoulder closeup,[TO],closeup
5882646	5884979	shoulder closeup
5884979	5890062	shoulder closeup
5890062	5897938	medium closeup,[TO],shoulder closeup
5897938	5901896	shoulder closeup
5901896	5906270	shoulder closeup
5906270	5917979	shoulder closeup,[TO],closeup
5917979	5920354	shoulder closeup
5920354	5923229	closeup
5923229	5931479	medium closeup,[TO],shoulder closeup
5931479	5955479	medium shot
5955479	5957229	medium closeup
5957229	5965812	medium closeup
5965812	5970188	medium closeup
5970188	5978354	medium closeup,[TO],medium shot
5978354	5982438	medium shot
5982438	5987229	medium shot
5987229	5995688	medium shot,[TO],medium closeup
5995688	5997979	medium closeup
5997979	6000229	shoulder closeup
6000229	6001770	medium closeup,[TO],shoulder closeup
6001770	6003062	shoulder closeup
6003062	6006604	medium shot
6006604	6009188	medium shot
6009188	6014562	medium shot
6014562	6020646	medium shot
6020646	6024438	shoulder closeup
6024438	6025688	medium closeup
6025688	6027896	shoulder closeup,[TO],medium closeup
6027896	6032896	medium shot
6032896	6039979	medium shot,[TO],shoulder closeup
6039979	6042229	medium closeup
6042229	6043396	medium shot
6043396	6045312	closeup
6045312	6050270	extreme closeup,[TO],closeup
6050270	6052688	shoulder closeup,[TO],closeup
6052688	6068396	medium closeup
6068396	6075897	extreme closeup
6075897	6093438	medium closeup
6093438	6101688	medium closeup
6101688	6108729	medium closeup
6108729	6125938	medium closeup
6125938	6132646	medium closeup
6132646	6138770	medium shot
6138770	6142854	medium closeup
6142854	6150604	medium shot
6150604	6155104	medium closeup
6155104	6162646	shoulder closeup
6162646	6165020	shoulder closeup
6165020	6167688	shoulder closeup
6167688	6170438	shoulder closeup
6170438	6175770	shoulder closeup
6175770	6182396	shoulder closeup
6182396	6188396	shoulder closeup
6188396	6195770	shoulder closeup
6195770	6200312	shoulder closeup
6200312	6204146	shoulder closeup
6204146	6215104	medium closeup
6215104	6219270	shoulder closeup,[TO],closeup
6219270	6220896	closeup
6220896	6222062	shoulder closeup
6222062	6226104	closeup
6226104	6230188	shoulder closeup
6230188	6244896	medium closeup
6244896	6254854	shoulder closeup
6254854	6264896	medium shot,[TO],medium closeup
6264896	6276312	closeup
6276312	6285604	shoulder closeup
6285604	6293062	closeup
6293062	6296020	shoulder closeup
6296020	6299979	medium closeup
6299979	6301520	medium long shot
6301520	6319812	shoulder closeup
6319812	6330479	medium closeup
6330479	6335979	medium long shot
6335979	6339146	medium closeup
6339146	6342604	medium long shot
6342604	6343104	neither
6343104	6345770	medium shot
6345770	6347146	medium shot
6347146	6349020	medium shot
6349020	6350020	long shot
6350020	6352604	medium closeup
6352604	6353396	medium shot
6353396	6354229	shoulder closeup
6354229	6355104	medium closeup
6355104	6355896	shoulder closeup
6355896	6356812	shoulder closeup
6356812	6358479	long shot
6358479	6361688	medium closeup
6361688	6365020	shoulder closeup
6365020	6366770	medium closeup
6366770	6371312	medium closeup
6371312	6376396	closeup
6376396	6379646	extreme closeup
6379646	6380896	medium shot
6380896	6382812	long shot
6382812	6383604	medium closeup
6383604	6389020	medium closeup
6389020	6390270	medium shot
6390270	6397979	medium closeup
6397979	6402688	shoulder closeup
6402688	6407354	medium closeup
6407354	6409770	shoulder closeup
6409770	6411396	medium shot
6411396	6413520	medium shot
6413520	6428770	medium closeup
6428770	6433520	medium closeup
6433520	6436562	shoulder closeup
6436562	6446270	closeup
6446270	6447854	closeup
6447854	6450604	closeup,[TO],shoulder closeup
6450604	6451896	medium closeup
6451896	6453020	shoulder closeup
6453020	6457562	shoulder closeup
6457562	6461062	closeup
6461062	6470812	medium shot
6470812	6485020	extreme closeup
6485020	6485646	neither
6485646	6489354	closeup
6489354	6519104	medium long shot,[TO],medium closeup
6519104	6521729	closeup,[TO],medium closeup
6521729	6526354	medium closeup
6526354	6529104	shoulder closeup
6529104	6539562	medium closeup
6539562	6547520	shoulder closeup
6547520	6549396	medium closeup
6549396	6553188	shoulder closeup
6553188	6560270	medium closeup
6560270	6574646	shoulder closeup
6574646	6577312	medium closeup
6577312	6582229	medium shot,[TO],medium closeup
6582229	6583938	shoulder closeup
6583938	6585732	medium closeup
6585732	6588346	medium closeup
6588346	6591104	shoulder closeup
6591104	6595913	medium closeup
6595913	6598020	shoulder closeup
6598020	6600979	medium closeup
6600979	6603812	medium closeup
6603812	6605733	shoulder closeup
6605733	6607731	shoulder closeup
6607731	6615396	closeup,[TO],medium closeup
6615396	6617020	medium closeup
6617020	6619270	closeup
6619270	6641229	medium shot
6641229	6644312	medium closeup
6644312	6648520	shoulder closeup
6648520	6655438	medium long shot
6655438	6656699	medium closeup
6656699	6658938	shoulder closeup
6658938	6667438	shoulder closeup
6667438	6669729	shoulder closeup
6669729	6678770	medium closeup,[TO],shoulder closeup
6678770	6686312	medium closeup
6686312	6696229	shoulder closeup
6696229	6699479	medium closeup
6699479	6709270	medium long shot,[TO],medium closeup
6709270	6713479	closeup
6713479	6716938	medium shot
6716938	6723729	medium shot
6723729	6726438	shoulder closeup
6726438	6728270	medium closeup
6728270	6731312	shoulder closeup
6731312	6735979	shoulder closeup
6735979	6737896	medium closeup
6737896	6740396	medium closeup
6740396	6746979	closeup,[TO],extreme closeup
6746979	6748979	shoulder closeup
6748979	6768354	shoulder closeup
6768354	6770520	shoulder closeup
6770520	6771854	extreme closeup
6771854	6773729	shoulder closeup
6773729	6790229	medium closeup
6790229	6792896	closeup
6792896	6815062	medium closeup
6815062	6815849	medium closeup
6815849	6822479	medium long shot
6822479	6828270	medium closeup
6828270	6830229	medium long shot
6830229	6834188	closeup,[TO],extreme closeup
6834188	6842462	closeup,[TO],medium long shot
6842462	6843127	medium closeup
6843127	6843854	medium closeup
6843854	6847689	medium closeup
6847689	6849043	medium closeup
6849043	6851896	medium shot,[TO],medium closeup
6851896	6856188	shoulder closeup
6856188	6868815	medium long shot
6868815	6870646	medium shot
6870646	6876270	shoulder closeup,[TO],medium closeup
6876270	6883812	medium long shot
6883812	6884938	medium shot,[TO],medium closeup
6884938	6885896	long shot
6885896	6888020	medium closeup
6888020	6889729	medium long shot
6889729	6892062	medium closeup
6892062	6894646	shoulder closeup
6894646	6897188	medium long shot
6897188	6900604	medium closeup
6900604	6910020	medium shot,[TO],medium closeup
6910020	6916062	medium shot
6916062	6922146	long shot
6922146	6934938	medium long shot
6934938	6954146	medium closeup
6954146	6957520	neither
6957520	6981229	medium shot
6981229	6985188	shoulder closeup
6985188	6988312	medium closeup
6988312	6991646	medium closeup
6991646	6993104	medium closeup
6993104	7003729	medium long shot,[TO],medium closeup
7003729	7006646	medium closeup
7006646	7010270	closeup,[TO],shoulder closeup
7010270	7012562	long shot
7012562	7016020	medium long shot,[TO],medium shot
7016020	7025188	medium closeup
7025188	7029062	closeup,[TO],extreme closeup
7029062	7033479	medium shot
7033479	7035906	medium long shot,[TO],medium shot
7035906	7042146	medium closeup,[TO],medium shot
7042146	7046270	medium closeup
7046270	7050020	shoulder closeup,[TO],closeup
7050020	7052270	medium shot
7052270	7060146	closeup
7060146	7066312	extreme closeup
7066312	7077020	medium closeup,[TO],shoulder closeup
7077020	7087562	closeup,[TO],shoulder closeup
7087562	7092938	extreme closeup,[TO],medium shot
7092938	7119520	medium long shot,[TO],medium shot
7119520	7121979	shoulder closeup
7121979	7128646	long shot
7128646	7135854	medium shot,[TO],medium long shot
7135854	7138979	medium shot
7138979	7162938	closeup
7162938	7172520	medium closeup
7172520	7179604	shoulder closeup
7179604	7197938	extreme closeup
7197938	7199270	medium long shot
7199270	7200854	extreme long shot
7200854	7202562	closeup
7202562	7204020	medium long shot
7204020	7204396	closeup
7204396	7205354	extreme long shot
7205354	7206479	medium shot
7206479	7207562	extreme closeup
7207562	7208020	closeup
7208020	7208438	long shot
7208438	7209229	closeup
7209229	7210104	medium long shot
7210104	7211020	shoulder closeup
7211020	7211979	extreme long shot
7211979	7213020	shoulder closeup
7213020	7213061	extreme long shot
7213061	7213266	extreme long shot
7213266	7213396	extreme long shot
7213396	7213979	medium closeup
7213979	7218152	medium shot,[TO],medium closeup
7218152	7220188	neither
7220188	7221520	medium long shot
7221520	7222812	medium closeup
7222812	7223854	shoulder closeup
7223854	7225354	medium shot
7225354	7226479	long shot
7226479	7227770	medium closeup
7227770	7228520	shoulder closeup
7228520	7229312	closeup
7229312	7230312	extreme closeup
7230312	7230729	medium closeup
7230729	7231770	medium shot
7231770	7232396	extreme closeup
7232396	7233520	closeup
7233520	7234688	shoulder closeup
7234688	7235229	medium shot
7235229	7236354	closeup
7236354	7237312	medium closeup
7237312	7245207	medium shot
7245207	7248479	neither
7248479	7251312	shoulder closeup
7251312	7271520	medium closeup,[TO],shoulder closeup
7271520	7276020	shoulder closeup
7276020	7306020	medium closeup
7306020	7311229	long shot
7311229	7425684	neither
7425684	7432770	neither
7432770	7433645	medium closeup
7433645	7436145	neither
7436145	7437020	closeup
7437020	7439520	neither
7439520	7440479	medium closeup
7440479	7441229	medium closeup
7441229	7446229	neither
7446229	7447020	closeup
7447020	7452020	neither
7452020	7453020	medium closeup
7453020	7453937	closeup
7453937	7458979	neither
7458979	7459854	extreme closeup
7459854	7464854	neither
7464854	7465188	medium closeup
7465188	7465688	shoulder closeup
7465688	7470729	neither
7470729	7471188	medium shot
7471188	7471604	medium long shot
7471604	7471854	closeup
7471854	7472312	extreme closeup
7472312	7473396	extreme closeup
7473396	7475896	neither
7475896	7476812	medium shot
7476812	7479312	neither
7479312	7480062	closeup
7480062	7482752	neither
7482752	7483340	medium shot
7483340	7483562	neither
7483562	7484520	medium closeup
7484520	7484688	neither
7484688	7485438	medium closeup
7485438	7485646	neither
7485646	7486229	medium long shot
7486229	7488979	neither
7488979	7490354	medium shot
7490354	7493188	neither
7493188	7493896	medium closeup
7493896	7496396	neither
7496396	7497438	closeup
7497438	7499938	neither
7499938	7500688	medium shot
7500688	7503188	neither
7503188	7503896	closeup
7503896	7506396	neither
7506396	7507104	closeup
7507104	7509646	neither
7509646	7510312	medium long shot
7510312	7511062	medium shot
7511062	7516062	neither
7516062	7516770	closeup
7516770	7525604	neither
7525604	7528905	medium long shot
7528905	7809396	neither
7809396	7814062	medium shot
7814062	7815851	neither
