StartTime	EndTime	Value
4022000	4023560	shoulder closeup
4023560	4030033	medium closeup,[TO],medium shot
4030033	4031564	long shot
4031564	4036200	long shot
4036200	4042680	shoulder closeup
4042680	4045200	medium closeup
4045200	4048580	medium shot
4048580	4050239	medium long shot
4050239	4052760	medium long shot
4052760	4056640	medium shot
4056640	4059140	medium long shot
4059140	4062439	medium closeup
4062439	4071720	medium shot
4071720	4080100	shoulder closeup
4080100	4085508	neither
4085508	4091199	neither
4091199	4095260	long shot
4095260	4098239	medium long shot
4098239	4102460	long shot
4102460	4103799	medium closeup
4103799	4105360	medium closeup
4105360	4108660	medium closeup
4108660	4114400	medium long shot,[TO],medium shot
4114400	4120160	medium closeup
4120160	4127399	medium long shot
4127399	4129920	medium long shot
4129920	4132360	medium closeup
4132360	4134080	medium shot
4134080	4137880	medium closeup
4137880	4142540	medium closeup
4142540	4148500	medium closeup
4148500	4154600	medium long shot
4154600	4160800	shoulder closeup
4160800	4165540	medium long shot
4165540	4168879	medium long shot
4168879	4176680	medium shot
4176680	4180200	medium closeup
4180200	4185860	medium shot
4185860	4191380	medium closeup
4191380	4203660	closeup,[TO],medium shot
4203660	4205880	closeup
4205880	4212180	medium closeup
4212180	4216960	closeup,[TO],extreme closeup
4216960	4244050	shoulder closeup,[TO],medium closeup
4244050	4245880	neither
4245880	4247680	long shot
4247680	4254660	medium closeup
4254660	4258880	long shot
4258880	4260840	medium shot,[TO],medium closeup
4260840	4262943	neither
4262943	4264071	medium long shot
4264071	4265029	medium closeup
4265029	4269940	medium closeup,[TO],closeup
4269940	4272480	closeup
4272480	4277000	shoulder closeup
4277000	4278960	medium closeup
4278960	4281360	neither
4281360	4284200	medium closeup
4284200	4287160	shoulder closeup
4287160	4289280	medium shot
4289280	4291920	shoulder closeup
4291920	4300440	medium closeup,[TO],shoulder closeup
4300440	4304960	shoulder closeup
4304960	4311600	neither
4311600	4314240	shoulder closeup
4314240	4316360	medium closeup
4316360	4321640	extreme closeup
4321640	4324120	shoulder closeup
4324120	4326160	medium closeup,[TO],closeup
4326160	4329040	shoulder closeup,[TO],medium closeup
4329040	4331960	medium closeup
4331960	4335680	medium closeup
4335680	4339800	shoulder closeup
4339800	4350360	medium closeup
4350360	4353920	shoulder closeup
4353920	4361540	medium closeup
4361540	4366600	shoulder closeup
4366600	4372760	medium shot,[TO],shoulder closeup
4372760	4379920	medium closeup,[TO],shoulder closeup
4379920	4389540	neither
4389540	4395440	shoulder closeup
4395440	4404360	medium closeup,[TO],medium shot
4404360	4418720	shoulder closeup
4418720	4423960	medium closeup
4423960	4426840	medium long shot
4426840	4430680	medium closeup
4430680	4432840	medium shot,[TO],medium closeup
4432840	4434920	shoulder closeup
4434920	4440260	neither
4440260	4445760	medium shot
4445760	4450840	medium closeup
4450840	4457800	neither
4457800	4463540	medium shot
4463540	4466540	shoulder closeup
4466540	4468820	closeup,[TO],shoulder closeup
4468820	4472840	medium long shot
4472840	4479680	medium closeup
4479680	4482120	medium shot
4482120	4494920	medium closeup
4494920	4501240	medium closeup
4501240	4506280	medium closeup
4506280	4508920	medium shot,[TO],medium long shot
4508920	4510680	medium closeup
4510680	4512862	medium shot
4512862	4513540	shoulder closeup
4513540	4514200	shoulder closeup
4514200	4515800	medium closeup
4515800	4516860	medium closeup
4516860	4521180	medium closeup
4521180	4522140	medium shot,[TO],medium closeup
4522140	4523080	long shot,[TO],medium long shot
4523080	4524160	medium closeup
4524160	4526360	medium shot,[TO],medium long shot
4526360	4529720	neither
4529720	4531519	medium closeup
4531519	4532719	shoulder closeup
4532719	4534200	shoulder closeup
4534200	4539000	medium shot
4539000	4540280	medium shot
4540280	4541860	medium shot
4541860	4543680	medium shot
4543680	4546140	shoulder closeup
4546140	4546980	medium shot
4546980	4548340	medium shot
4548340	4549800	medium long shot
4549800	4552060	medium long shot,[TO],closeup
4552060	4553220	medium shot
4553220	4555640	medium closeup
4555640	4560800	closeup,[TO],medium closeup
4560800	4567280	medium closeup
4567280	4591040	shoulder closeup
4591040	4625280	medium closeup
4625280	4626720	neither
4626720	4630480	shoulder closeup
4630480	4631933	medium closeup
4631933	4632760	long shot
4632760	4634240	medium closeup
4634240	4636020	medium closeup
4636020	4637220	medium shot
4637220	4637900	neither
4637900	4639040	neither
4639040	4639980	medium shot
4639980	4640960	medium closeup
4640960	4649040	medium closeup
4649040	4650640	medium long shot
4650640	4651640	closeup
4651640	4652600	medium closeup
4652600	4653760	medium closeup
4653760	4657280	shoulder closeup,[TO],medium closeup
4657280	4661600	shoulder closeup,[TO],medium closeup
4661600	4664100	shoulder closeup
4664100	4666240	medium closeup
4666240	4667680	medium shot
4667680	4671536	medium closeup
4671536	4673559	neither,[TO],shoulder closeup
4673559	4674160	shoulder closeup
4674160	4675040	closeup
4675040	4676427	shoulder closeup
4676427	4680216	medium closeup,[TO],medium shot
4680216	4683200	neither
4683200	4684780	medium closeup
4684780	4685431	shoulder closeup
4685431	4687080	medium shot
4687080	4688240	shoulder closeup
4688240	4689280	medium long shot
4689280	4689925	medium closeup
4689925	4691163	medium shot,[TO],closeup
4691163	4692747	closeup
4692747	4694333	medium closeup
4694333	4696320	neither
4696320	4698196	medium shot
4698196	4699120	medium closeup
4699120	4702200	medium closeup
4702200	4703760	medium closeup,[TO],shoulder closeup
4703760	4704120	shoulder closeup
4704120	4704440	medium closeup
4704440	4704920	medium closeup
4704920	4705320	medium closeup
4705320	4705720	shoulder closeup
4705720	4706120	medium shot
4706120	4706502	medium closeup
4706502	4706840	closeup
4706840	4707240	medium closeup
4707240	4707512	medium closeup
4707512	4707840	shoulder closeup
4707840	4708160	shoulder closeup
4708160	4708440	medium closeup
4708440	4708720	medium closeup
4708720	4709020	medium closeup
4709020	4709300	shoulder closeup
4709300	4709700	medium closeup
4709700	4710020	medium closeup
4710020	4710160	shoulder closeup
4710160	4710340	medium closeup
4710340	4710540	medium closeup
4710540	4710920	shoulder closeup
4710920	4711120	closeup
4711120	4711300	closeup
4711300	4713120	medium closeup
4713120	4715120	medium long shot
4715120	4719320	medium closeup
4719320	4722540	medium closeup
4722540	4725360	medium closeup
4725360	4727968	shoulder closeup
4727968	4731360	medium closeup
4731360	4738760	medium closeup
4738760	4741600	medium long shot
4741600	4750080	shoulder closeup,[TO],medium closeup
4750080	4751880	medium closeup
4751880	4753160	shoulder closeup
4753160	4754400	medium closeup
4754400	4760160	medium closeup
4760160	4763360	medium long shot
4763360	4769200	shoulder closeup
4769200	4777120	medium shot,[TO],shoulder closeup
4777120	4783180	medium closeup,[TO],closeup
4783180	4787514	medium shot,[TO],medium closeup
4787514	4790575	medium long shot,[TO],medium closeup
4790575	4795640	medium closeup,[TO],medium shot
4795640	4798920	medium closeup
4798920	4804600	shoulder closeup
4804600	4806500	shoulder closeup
4806500	4813120	closeup
4813120	4818440	neither
4818440	4820440	medium closeup
4820440	4825120	medium shot,[TO],medium closeup
4825120	4833120	closeup,[TO],shoulder closeup
4833120	4836080	medium closeup
4836080	4841600	medium shot
4841600	4844500	medium closeup
4844500	4847500	medium closeup,[TO],medium shot
4847500	4850800	medium closeup
4850800	4858500	medium closeup
4858500	4866080	medium closeup
4866080	4869800	medium shot
4869800	4876840	medium closeup
4876840	4880920	long shot,[TO],medium long shot
4880920	4885880	medium long shot
4885880	4895400	medium closeup,[TO],medium long shot
4895400	4898300	medium closeup
4898300	4904640	medium shot
4904640	4909600	medium closeup
4909600	4911160	shoulder closeup
4911160	4927400	medium closeup
4927400	4929800	medium long shot
4929800	4935840	medium closeup
4935840	4944440	medium closeup
4944440	4945600	medium long shot
4945600	4947400	medium shot
4947400	4949240	medium shot
4949240	4950800	medium closeup
4950800	4953880	medium long shot,[TO],medium closeup
4953880	4955640	medium closeup
4955640	4962000	medium shot
4962000	4967680	medium closeup,[TO],shoulder closeup
4967680	4971200	medium closeup
4971200	4975320	medium shot
4975320	4995480	medium closeup
4995480	4997060	medium closeup
4997060	5000760	medium closeup
5000760	5003200	medium closeup
5003200	5010966	neither
5010966	5015708	shoulder closeup,[TO],medium closeup
5015708	5018080	medium shot
5018080	5021400	medium long shot,[TO],medium closeup
5021400	5026680	shoulder closeup
5026680	5033000	medium closeup,[TO],medium shot
5033000	5034302	medium closeup
5034302	5036308	medium shot
5036308	5037650	medium closeup
5037650	5038791	medium closeup
5038791	5040099	shoulder closeup
5040099	5040740	shoulder closeup
5040740	5046500	medium long shot,[TO],medium shot
5046500	5051360	medium closeup,[TO],medium shot
5051360	5055500	shoulder closeup
5055500	5064720	medium shot,[TO],medium closeup
5064720	5067480	shoulder closeup
5067480	5072720	medium closeup
5072720	5077040	neither
5077040	5088400	medium closeup
5088400	5093640	neither
5093640	5095360	medium closeup
5095360	5103040	medium closeup
5103040	5109760	medium shot
5109760	5115240	medium closeup
5115240	5122640	medium closeup
5122640	5128360	medium closeup
5128360	5146500	medium closeup
5146500	5153160	shoulder closeup
5153160	5154400	medium long shot
5154400	5155880	medium closeup
5155880	5158840	shoulder closeup
5158840	5163000	medium closeup
5163000	5167040	medium shot
5167040	5170094	medium long shot
5170094	5173920	medium closeup
5173920	5175440	medium long shot
5175440	5196120	medium closeup
5196120	5198800	medium shot
5198800	5203680	medium closeup
5203680	5206160	medium closeup
5206160	5208600	medium long shot
5208600	5210960	medium closeup
5210960	5212540	medium long shot
5212540	5216500	medium closeup
5216500	5227520	long shot
5227520	5230311	neither
5230311	5231114	neither
5231114	5234240	medium closeup
5234240	5235800	medium long shot
5235800	5242320	medium shot
5242320	5249320	neither
5249320	5256520	medium closeup
5256520	5266200	medium shot
5266200	5270951	medium shot
5270951	5277455	medium shot
5277455	5284900	medium shot,[TO],medium closeup
5284900	5288410	medium closeup
5288410	5291740	shoulder closeup
5291740	5297440	shoulder closeup
5297440	5307720	medium long shot,[TO],medium shot
5307720	5316080	medium closeup,[TO],shoulder closeup
5316080	5320680	medium long shot
5320680	5325480	medium shot
5325480	5328800	medium long shot
5328800	5333320	medium shot
5333320	5335640	medium shot
5335640	5342840	medium closeup
5342840	5345320	medium shot
5345320	5347280	medium shot
5347280	5349200	medium shot
5349200	5352120	medium closeup
5352120	5358840	medium closeup
5358840	5372880	medium shot,[TO],medium closeup
5372880	5378440	medium closeup
5378440	5397200	shoulder closeup,[TO],medium closeup
5397200	5401520	medium long shot
5401520	5407500	medium closeup
5407500	5408380	long shot
5408380	5409360	shoulder closeup
5409360	5411400	medium long shot
5411400	5416800	medium closeup
5416800	5420760	shoulder closeup
5420760	5431820	shoulder closeup
5431820	5432680	long shot
5432680	5434440	medium shot
5434440	5435600	shoulder closeup
5435600	5436560	medium shot
5436560	5437979	shoulder closeup
5437979	5439720	medium closeup
5439720	5441080	medium long shot
5441080	5458360	shoulder closeup
5458360	5473840	medium long shot,[TO],medium closeup
5473840	5479280	medium closeup
5479280	5479840	long shot
5479840	5480340	medium shot
5480340	5480720	medium shot
5480720	5481680	extreme closeup
5481680	5482440	closeup
5482440	5483080	extreme closeup
5483080	5483960	closeup
5483960	5487420	shoulder closeup
5487420	5488420	shoulder closeup
5488420	5489340	closeup
5489340	5490240	medium closeup,[TO],closeup
5490240	5491000	long shot
5491000	5491580	closeup
5491580	5493100	medium long shot
5493100	5493500	medium shot
5493500	5494620	shoulder closeup,[TO],closeup
5494620	5495320	closeup
5495320	5495920	medium shot
5495920	5496520	medium shot
5496520	5500680	medium shot
5500680	5507280	medium long shot
5507280	5509560	medium closeup
5509560	5513760	medium long shot
5513760	5514940	shoulder closeup
5514940	5516300	closeup
5516300	5517360	closeup
5517360	5518440	medium shot
5518440	5519960	medium shot
5519960	5524380	medium shot
5524380	5526760	medium closeup,[TO],medium shot
5526760	5527440	medium long shot
5527440	5528220	medium shot
5528220	5529180	closeup,medium long shot
5529180	5529920	medium long shot
5529920	5530860	long shot
5530860	5532140	medium shot
5532140	5533680	medium long shot
5533680	5536880	medium shot
5536880	5543120	medium shot
5543120	5558040	shoulder closeup,[TO],medium shot
5558040	5561360	medium closeup
5561360	5573516	medium long shot,medium shot
5573516	5580800	medium shot
5580800	5582320	medium shot
5582320	5588400	medium closeup
5588400	5590700	long shot
5590700	5592000	closeup,[TO],medium long shot
5592000	5593240	medium long shot
5593240	5597000	medium shot,[TO],medium long shot
5597000	5604160	shoulder closeup,medium shot
5604160	5605640	medium closeup,[TO],medium shot
5605640	5607726	neither
5607726	5632400	shoulder closeup
5632400	5635960	medium long shot
5635960	5637900	medium shot
5637900	5639320	medium shot
5639320	5641880	medium long shot
5641880	5645600	shoulder closeup,[TO],medium closeup
5645600	5651220	shoulder closeup
5651220	5654800	shoulder closeup,[TO],extreme closeup
5654800	5656420	shoulder closeup
5656420	5659160	shoulder closeup
5659160	5664240	shoulder closeup,[TO],medium long shot
5664240	5669020	closeup
5669020	5670480	shoulder closeup
5670480	5674160	medium closeup,[TO],medium long shot
5674160	5675800	long shot
5675800	5679684	medium long shot
5679684	5684960	neither
5684960	5685542	neither
5685542	5691240	long shot
5691240	5697320	shoulder closeup
5697320	5698960	long shot
5698960	5699860	shoulder closeup
5699860	5701880	medium long shot,[TO],long shot
5701880	5703660	long shot
5703660	5705600	medium shot
5705600	5708800	long shot
5708800	5711151	long shot
5711151	5717520	closeup
5717520	5721907	shoulder closeup,[TO],medium closeup
5721907	5724180	long shot
5724180	5727120	long shot
5727120	5731280	shoulder closeup
5731280	5735920	shoulder closeup
5735920	5737900	closeup
5737900	5739240	medium closeup
5739240	5741280	medium closeup
5741280	5746140	medium shot
5746140	5749580	medium long shot
5749580	5753320	medium shot
5753320	5754740	shoulder closeup
5754740	5757320	long shot
5757320	5759240	shoulder closeup
5759240	5761200	shoulder closeup
5761200	5763860	shoulder closeup
5763860	5765969	medium closeup
5765969	5769483	medium closeup
5769483	5775260	shoulder closeup
5775260	5776260	shoulder closeup
5776260	5776584	shoulder closeup
5776584	5784420	medium shot
5784420	5794500	neither
5794500	5800420	medium shot
5800420	5802977	shoulder closeup
5802977	5807260	medium closeup
5807260	5810120	shoulder closeup
5810120	5819920	medium closeup
5819920	5824480	shoulder closeup
5824480	5826760	shoulder closeup
5826760	5835400	shoulder closeup
5835400	5842000	shoulder closeup
5842000	5850920	neither
5850920	5884700	shoulder closeup
5884700	5888426	medium closeup
5888426	5892539	shoulder closeup
5892539	5899522	shoulder closeup
5899522	5902705	medium shot
5902705	5909055	shoulder closeup
5909055	5912334	extreme closeup
5912334	5915560	closeup
5915560	5918440	medium closeup
5918440	5920440	medium shot
5920440	5923760	medium shot,[TO],medium long shot
5923760	5926480	long shot
5926480	5930800	shoulder closeup
5930800	5934920	medium closeup
5934920	5937080	medium long shot
5937080	5940080	closeup
5940080	5943560	medium closeup
5943560	5949320	medium closeup
5949320	5956560	shoulder closeup
5956560	5962020	shoulder closeup
5962020	5964720	medium long shot
5964720	5970000	medium shot
5970000	5974440	shoulder closeup
5974440	5977540	medium closeup
5977540	5979560	medium long shot
5979560	5981800	medium closeup
5981800	5984240	medium shot
5984240	5986740	medium long shot
5986740	5988960	medium long shot
5988960	5994200	shoulder closeup
5994200	5998800	medium long shot
5998800	6003317	medium shot
6003317	6006040	medium shot
6006040	6009060	long shot
6009060	6014040	medium long shot
6014040	6018120	medium shot
6018120	6022160	medium shot
6022160	6024600	medium long shot
6024600	6027760	medium long shot,[TO],medium shot
6027760	6029040	medium shot
6029040	6030560	medium closeup
6030560	6032320	long shot
6032320	6036760	medium shot
6036760	6037720	closeup
6037720	6040080	medium closeup
6040080	6042440	closeup
6042440	6044880	medium shot
6044880	6047420	closeup
6047420	6071840	shoulder closeup
6071840	6073840	long shot
6073840	6081080	medium long shot,[TO],long shot
6081080	6082880	shoulder closeup
6082880	6090600	medium shot
6090600	6098840	medium closeup
6098840	6103680	medium shot
6103680	6110040	closeup
6110040	6113240	closeup
6113240	6115200	medium shot
6115200	6124280	medium closeup,[TO],shoulder closeup
6124280	6126300	medium long shot
6126300	6129180	medium long shot
6129180	6131680	long shot,[TO],medium long shot
6131680	6134160	medium closeup
6134160	6136120	medium long shot
6136120	6137620	medium closeup
6137620	6140740	medium long shot
6140740	6143700	medium long shot
6143700	6148720	medium long shot
6148720	6160160	shoulder closeup
6160160	6165520	medium long shot,[TO],long shot
6165520	6176720	shoulder closeup
6176720	6183240	long shot
6183240	6187440	long shot
6187440	6189920	long shot
6189920	6191440	shoulder closeup
6191440	6192700	shoulder closeup
6192700	6194720	medium shot
6194720	6197920	closeup
6197920	6199520	closeup
6199520	6201480	medium shot
6201480	6204040	medium shot
6204040	6206440	medium shot
6206440	6209660	medium closeup
6209660	6211685	medium shot
6211685	6214560	medium closeup
6214560	6217760	long shot
6217760	6220220	medium long shot
6220220	6222600	medium shot,[TO],shoulder closeup
6222600	6224920	closeup
6224920	6230320	medium shot
6230320	6236880	shoulder closeup
6236880	6239820	medium closeup,[TO],medium long shot
6239820	6242580	medium closeup
6242580	6244080	medium long shot
6244080	6245980	shoulder closeup
6245980	6247820	medium long shot
6247820	6250460	medium shot
6250460	6252376	medium long shot,[TO],medium shot
6252376	6256200	medium shot,[TO],shoulder closeup
6256200	6261320	closeup
6261320	6266960	shoulder closeup
6266960	6267840	closeup
6267840	6269240	medium closeup
6269240	6271140	medium long shot
6271140	6272720	medium shot
6272720	6276580	shoulder closeup
6276580	6281394	shoulder closeup
6281394	6283176	medium closeup
6283176	6284761	medium closeup
6284761	6285200	medium closeup
6285200	6287320	medium closeup
6287320	6289860	medium closeup
6289860	6291680	shoulder closeup
6291680	6295400	shoulder closeup
6295400	6298160	long shot
6298160	6299920	medium long shot
6299920	6304160	medium shot
6304160	6307080	medium shot
6307080	6309840	medium long shot
6309840	6312440	closeup
6312440	6314920	medium long shot
6314920	6319080	medium closeup
6319080	6321680	medium shot
6321680	6328480	medium shot,[TO],shoulder closeup
6328480	6333560	medium closeup
6333560	6336560	shoulder closeup
6336560	6344880	shoulder closeup
6344880	6353800	shoulder closeup,[TO],medium shot
6353800	6368600	medium closeup,[TO],shoulder closeup
6368600	6378624	closeup
6378624	6383680	shoulder closeup
6383680	6388360	medium long shot
6388360	6391480	medium shot
6391480	6392800	shoulder closeup
6392800	6393900	medium long shot
6393900	6401162	medium closeup,[TO],shoulder closeup
6401162	6403460	closeup
6403460	6404960	medium shot
6404960	6406460	shoulder closeup
6406460	6408720	medium closeup
6408720	6410460	shoulder closeup
6410460	6413260	medium closeup
6413260	6415920	medium closeup
6415920	6417380	shoulder closeup
6417380	6418898	shoulder closeup
6418898	6419620	medium closeup
6419620	6422380	medium shot
6422380	6423780	medium shot
6423780	6425560	shoulder closeup,[TO],closeup
6425560	6428040	shoulder closeup
6428040	6431200	medium shot
6431200	6433480	shoulder closeup
6433480	6436240	medium closeup
6436240	6438140	long shot
6438140	6440540	medium shot
6440540	6443920	medium long shot
6443920	6447120	shoulder closeup,[TO],medium shot
6447120	6448720	extreme closeup
6448720	6450840	medium shot
6450840	6453440	shoulder closeup
6453440	6455040	medium long shot
6455040	6458700	medium long shot
6458700	6460280	medium shot
6460280	6463320	medium long shot
6463320	6467600	medium shot
6467600	6469920	medium closeup
6469920	6473240	medium long shot
6473240	6478680	medium closeup
6478680	6483640	shoulder closeup
6483640	6485080	medium long shot
6485080	6488320	medium long shot
6488320	6493420	medium shot
6493420	6495860	medium closeup
6495860	6501160	medium long shot
6501160	6505760	medium closeup,[TO],closeup
6505760	6514360	medium long shot
6514360	6518100	shoulder closeup
6518100	6521240	medium closeup
6521240	6526200	medium shot,[TO],shoulder closeup
6526200	6528520	shoulder closeup
6528520	6534560	shoulder closeup
6534560	6538189	shoulder closeup
6538189	6542040	shoulder closeup
6542040	6544900	long shot
6544900	6547280	long shot
6547280	6549440	medium closeup
6549440	6551240	medium shot
6551240	6554840	medium shot
6554840	6558720	long shot
6558720	6561880	medium long shot
6561880	6565860	medium long shot
6565860	6568160	medium long shot
6568160	6570400	shoulder closeup
6570400	6575540	long shot
6575540	6580100	medium closeup
6580100	6582740	medium long shot
6582740	6583980	medium shot
6583980	6586220	medium long shot
6586220	6588280	long shot
6588280	6590435	long shot
6590435	6592980	long shot
6592980	6596280	medium shot
6596280	6598560	medium shot
6598560	6603686	medium long shot
6603686	6604920	medium long shot
6604920	6607680	long shot
6607680	6610400	medium long shot
6610400	6619840	shoulder closeup,[TO],medium shot
6619840	6622440	medium shot
6622440	6624400	medium shot
6624400	6627320	medium long shot
6627320	6630360	shoulder closeup
6630360	6634680	medium closeup
6634680	6637120	shoulder closeup
6637120	6637240	shoulder closeup
6637240	6688160	shoulder closeup
6688160	6727040	medium closeup
6727040	6762364	shoulder closeup
6762364	6764404	neither
6764404	6767680	closeup
6767680	6770560	closeup
6770560	6773920	long shot
6773920	6776965	long shot
6776965	6779340	medium long shot
6779340	6783340	long shot
6783340	6787200	long shot
6787200	6789160	medium closeup
6789160	6790560	closeup
6790560	6794680	shoulder closeup
6794680	6797100	closeup
6797100	6799720	shoulder closeup
6799720	6801400	medium closeup
6801400	6806520	shoulder closeup,[TO],medium closeup
6806520	6813640	closeup,[TO],shoulder closeup
6813640	6818760	shoulder closeup
6818760	6824120	shoulder closeup
6824120	6831720	shoulder closeup,[TO],closeup
6831720	6835800	medium long shot
6835800	6839460	long shot
6839460	6841540	long shot
6841540	6843300	medium long shot
6843300	6844540	medium shot
6844540	6846923	medium long shot
6846923	6848920	medium long shot
6848920	6850840	long shot
6850840	6852960	medium long shot
6852960	6855160	closeup
6855160	6857800	medium long shot
6857800	6863360	medium closeup
6863360	6867400	medium long shot
6867400	6869980	long shot
6869980	6872600	medium long shot
6872600	6874960	long shot
6874960	6876920	medium long shot
6876920	6878880	medium long shot
6878880	6880440	medium long shot
6880440	6882600	medium long shot
6882600	6891645	medium closeup
6891645	6894254	neither
6894254	6898980	long shot
6898980	6902440	long shot
6902440	6910660	long shot
6910660	6914400	long shot
6914400	6917760	long shot,[TO],medium long shot
6917760	6921760	medium long shot
6921760	6932135	medium long shot,[TO],long shot
6932135	6940100	neither
6940100	6943120	shoulder closeup
6943120	6945120	medium long shot
6945120	6947120	medium closeup
6947120	6949600	medium long shot,[TO],closeup
6949600	6952000	medium closeup
6952000	6955240	shoulder closeup
6955240	6957040	medium shot
6957040	6958700	medium closeup
6958700	6960340	medium shot
6960340	6962320	medium closeup
6962320	6963960	medium long shot
6963960	6965480	medium closeup
6965480	6967960	medium closeup
6967960	6971040	medium long shot
6971040	6972860	medium closeup,[TO],closeup
6972860	6974460	medium closeup
6974460	6976200	closeup
6976200	6978260	medium closeup
6978260	6980200	medium long shot,[TO],medium shot
6980200	6982160	closeup,[TO],shoulder closeup
6982160	6984220	medium long shot
6984220	6986260	long shot
6986260	6988220	medium long shot
6988220	6989840	medium closeup
6989840	6991334	medium shot
6991334	6993560	medium shot
6993560	6995880	medium closeup
6995880	6998660	long shot
6998660	7001220	medium long shot,[TO],long shot
7001220	7004760	medium shot,[TO],medium long shot
7004760	7006100	medium shot
7006100	7007840	medium shot
7007840	7010600	shoulder closeup
7010600	7012860	medium closeup
7012860	7024640	medium closeup
7024640	7029400	medium long shot,[TO],medium shot
7029400	7036300	neither
7036300	7040920	medium shot
7040920	7330914	neither
7330914	7334501	medium long shot
7334501	7335000	neither
